클러스터,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,월
116,2084,0,0,0,27,4794,14701,37783,54021,29469,20964,19959,21222,21164,20977,23849,26411,31406,42492,29024,19837,17780,15189,8112,2024-03
119,3467,103,0,0,85,10386,21525,46780,70260,38947,27635,26931,28964,28085,27753,32298,39147,43959,57718,45440,29235,25230,22372,12636,2024-03
125,9990,1,0,0,236,33257,75163,182363,229742,153986,120477,124422,127441,131106,134037,152316,175266,186796,225741,169137,119753,99009,84193,46052,2024-03
129,6640,1,0,0,48,12456,42572,107313,129552,86125,65136,64087,62324,64375,64267,69285,84651,99936,120601,86488,58921,51934,51514,27086,2024-03
131,2087,0,0,0,1,5139,24151,36788,47955,31306,24332,23714,25614,28547,26903,31132,40105,45767,53583,34255,20554,20421,16353,8573,2024-03
132,5383,64,1,0,57,8206,57323,148843,275526,157710,93436,86649,86802,96573,97785,106973,127820,196631,270803,144317,104073,94384,68696,27836,2024-03
135,26048,2822,0,0,4074,45106,82336,209889,293925,188175,149724,149399,161222,169504,168961,183604,208384,260905,343703,224178,159580,152767,131037,80149,2024-03
136,9520,10,0,0,24,14864,38868,97015,211106,128010,120488,106204,102237,118199,118132,119402,139705,160480,180308,116240,82557,77984,69294,39581,2024-03
138,25146,168,0,0,576,30692,96271,317051,667341,362454,228470,227482,232752,247058,234767,260564,315359,452912,655986,333955,241044,233223,194359,104545,2024-03
139,6892,122,0,0,423,15906,43812,105872,97870,77270,67723,63071,65877,64618,65149,70181,75275,74427,81326,68145,42950,33737,28288,17332,2024-03
140,5297,0,0,0,27,7218,19070,50080,69671,45868,35039,33381,38243,39674,37033,42984,50581,56811,70825,53445,35014,32741,30149,18654,2024-03
141,20063,38,0,0,453,40437,224398,398932,591191,611736,611181,669531,692473,726952,780661,851087,912175,987718,987410,720275,624105,460405,336254,132175,2024-03
145,36626,330,0,0,232,36736,88664,211540,423406,339462,239194,242832,275014,311626,304090,329666,380516,485632,675406,465724,330758,330838,290596,172660,2024-03
147,39740,1613,3,0,737,59626,213812,512867,889001,638677,475288,481740,505344,532202,543963,600520,688321,830912,1049451,689873,535349,480329,384199,172939,2024-03
149,7526,318,0,0,83,14495,72704,353104,499151,227176,139213,154649,161502,191732,200317,223526,262572,470210,516669,260472,209275,157518,97902,37766,2024-03
150,5412,7,0,0,54,9040,22916,62637,88800,52103,35524,34410,35885,37213,35087,39694,47674,54222,68512,47322,33629,31183,28898,18747,2024-03
151,5627,225,0,0,280,9000,47666,101508,250543,287638,185664,165796,159488,174130,181393,198320,217654,269927,335260,227860,164868,120250,90260,34465,2024-03
152,5587,0,0,0,165,14355,39473,99903,128101,89637,71176,64335,69083,67897,69176,76095,87587,98243,119375,89879,59439,52358,44551,25171,2024-03
153,23874,18,0,0,201,26162,103026,267915,548648,536559,297638,248775,266348,305397,302011,329300,376246,516666,683705,437778,302967,306305,256799,123866,2024-03
154,37530,840,0,0,1743,46170,105612,244200,524778,370494,344481,344472,353829,369996,405660,439161,479217,574440,666990,480243,359631,326727,272880,158136,2024-03
157,5339,0,0,0,25,11987,31640,77847,115090,68085,46108,40857,44553,45070,43204,49019,60582,68620,88870,66592,41647,38251,33147,17806,2024-03
158,1452,2,0,0,24,1710,6891,14351,25915,16905,13675,13782,16577,18124,18291,21234,24311,28616,35610,23560,18022,17773,14784,7737,2024-03
160,8914,120,0,0,70,15021,56043,88375,157925,99135,63657,56835,61343,63863,62784,73367,89465,107888,142999,99114,70341,65680,59112,33953,2024-03
161,3363,70,0,0,7,5979,21224,52198,48536,33851,30729,29941,30925,34136,31070,39213,46890,48786,52953,39602,24068,23242,22410,8846,2024-03
162,6171,0,0,0,49,14003,33474,84365,108969,65047,46817,45259,48523,48185,46915,54055,63174,73460,101295,75968,49730,43383,37277,22714,2024-03
163,5301,28,0,0,145,8842,40091,115282,116311,73454,61948,56176,60474,60299,61999,73794,88015,102491,102619,67904,47112,41205,40164,17644,2024-03
165,23800,3233,0,0,4932,30454,57611,157187,242276,182957,130310,114378,125517,135752,128990,142734,163053,203163,273635,202211,142465,139379,133797,76845,2024-03
166,4097,103,0,0,13,7457,32161,73160,92333,64680,51778,50100,73227,71407,52311,67357,80312,119394,111320,67347,52993,58430,53299,18249,2024-03
168,8171,4,0,0,72,12368,37157,85790,104739,69034,59053,55731,58815,62442,58074,73452,81280,81478,97977,73760,49137,44082,37128,20238,2024-03
169,2922,36,1,0,169,5039,17478,40300,59812,42888,33005,32429,33699,35202,36627,41483,44834,54525,64728,46727,33274,29318,24736,12388,2024-03
171,4620,0,0,0,107,10747,26171,55271,66145,48460,39384,36614,38488,37766,38360,41271,47265,50223,60729,54371,33987,27955,24028,14075,2024-03
172,2592,68,0,0,65,4095,21483,57532,158989,120743,92977,92628,96489,106452,104287,113108,124377,137817,156966,76892,56715,51413,37356,15448,2024-03
173,10977,818,0,0,443,41148,84330,197606,273038,173971,137665,141098,155771,159690,156740,177901,208103,217119,256122,179473,125911,111249,94699,54692,2024-03
174,7476,102,0,0,39,4573,9701,27085,71474,50477,65857,47929,41964,51589,50252,46681,65809,78628,73572,46773,38219,41885,39734,27495,2024-03
175,9574,179,0,0,1924,19444,52661,112908,128567,95090,81085,78923,87225,92123,91171,100838,112305,123101,148095,111647,75144,64730,56911,32401,2024-03
176,6570,0,0,0,86,15488,37972,108215,109743,60928,45521,41476,43702,46557,42621,51121,63556,69759,94132,69896,42129,37774,35859,18537,2024-03
177,13452,18,1,0,316,29061,68159,163996,193924,130118,100987,100146,106538,108151,107763,122071,138038,154822,192595,157434,101782,90794,79015,46530,2024-03
179,5707,0,0,0,24,15724,50767,157459,306932,164833,91403,82211,86486,93037,94766,105169,122385,195938,261400,133871,92585,77582,60160,27618,2024-03
180,16257,117,0,0,23,28338,82803,265317,370783,242755,172442,167692,179428,191608,187196,204706,249616,311151,421264,260155,194480,166156,148926,66572,2024-03
182,5527,0,0,0,50,6633,10765,17893,39465,47670,31051,28756,34844,38234,36476,39604,46891,58691,71919,49713,39895,39803,38253,27380,2024-03
184,8851,29,0,0,117,11981,65255,171552,382972,238471,211154,233510,242504,246112,256010,256878,271251,362239,401891,204867,138068,117041,82662,42177,2024-03
185,25360,36,2,0,544,54754,122646,293466,351988,244896,189972,188684,201608,203590,203838,227228,259346,287394,357288,296182,193038,173340,150050,87374,2024-03
186,3337,378,0,0,294,15251,22432,53234,69821,43057,30108,27686,29617,29483,28309,33504,40651,47581,57561,41232,26992,24937,20526,10644,2024-03
190,4639,0,0,0,21,11909,30441,82641,95222,52586,38290,39023,42347,38466,36606,39182,49215,56199,67305,58780,36299,33127,28816,16644,2024-03
191,11371,16,0,0,69,19501,49504,143296,244428,139670,98299,92448,99050,101606,104469,110752,125137,153854,210718,128837,88643,77819,66265,36649,2024-03
194,8245,0,0,0,93,15752,47340,143259,206566,105957,72159,64238,70650,70902,68474,77982,92768,121462,161042,92131,63239,55484,54951,28282,2024-03
195,20300,2499,0,0,392,38525,65624,150414,230852,149797,112302,122790,123820,123480,125502,136231,161873,183580,228350,172379,113721,103367,91885,56491,2024-03
196,22062,289,1,0,1077,52405,207400,556100,1296547,701365,458883,484124,484250,527542,525758,584149,651458,858163,1186638,578672,453407,369417,267560,122058,2024-03
197,4756,1,0,0,50,9980,27618,70993,111812,70293,54163,53242,61561,67790,74704,83441,76866,89399,141774,86585,48872,46900,54067,21984,2024-03
198,10560,992,0,0,92,23500,67495,160799,145327,100471,79108,73881,82377,77836,76578,82112,100016,110885,134219,112983,74716,67593,61083,36428,2024-03
199,3022,1,0,0,9,7286,25318,59016,83659,53786,44775,38429,40424,41853,40731,45141,53995,60636,75460,47833,33510,34991,27725,13811,2024-03
201,13817,90,1,0,207,22390,54191,126662,231243,142275,103737,101617,112229,113303,113854,126903,146569,177303,225138,165125,114966,103902,92478,55383,2024-03
202,23800,2104,0,0,266,36652,75596,185038,324998,202184,135750,127036,133296,144876,141816,154010,182112,236016,328180,221650,157708,147074,127640,74404,2024-03
203,3303,15,0,0,5,6952,17942,44895,50548,31427,28772,26569,26668,28598,27854,30154,37467,35449,53606,38686,24285,20553,19704,9963,2024-03
204,9012,1,0,0,18,12595,41194,119970,128813,79707,62270,57994,63911,62290,64438,71371,83623,103273,130761,113444,70179,61889,55028,32335,2024-03
205,8713,1106,1,0,180,11937,61178,178912,406765,318458,174704,149352,152291,178469,183773,195807,230489,330860,417835,225146,164318,136439,91288,31279,2024-03
207,29046,82,0,0,184,31044,88583,220881,451401,364296,312751,280383,305349,337565,317096,340415,388329,476252,527124,351901,270592,270388,247455,139222,2024-03
208,6221,923,0,0,288,15903,34189,88965,107757,63391,40086,40094,44138,42544,43032,49954,62849,69876,86098,58961,39117,35653,30206,19009,2024-03
209,1049,335,0,0,29,1727,6418,10822,15597,11805,11577,10601,12028,12650,12121,12622,13726,15763,17022,9260,7780,6057,4781,3778,2024-03
211,54605,2540,0,0,723,64047,244020,569165,904927,621187,441947,453304,472507,464767,484279,516882,616851,861855,1111396,691796,511317,501115,448759,251842,2024-03
212,17812,54,0,0,202,23042,99352,232326,519726,431568,267800,259178,256098,288334,299088,301094,320488,470552,597828,313842,247460,235566,198968,85334,2024-03
213,1603,0,0,0,3,2650,8280,18790,25579,14629,10294,11316,11997,11993,11461,12470,14109,17163,23414,18098,10879,10105,9038,5838,2024-03
216,7720,74,2,0,62,15234,88404,223825,417992,279892,163220,156249,142844,163732,163498,174936,203537,298253,392695,211156,149741,137253,99056,40633,2024-03
217,21026,180,0,0,534,24665,92026,246006,491721,459807,428557,494973,529307,539594,556565,574086,621406,710546,794939,457782,343162,336019,252320,122219,2024-03
220,15269,33,0,0,1089,34303,68037,163250,242529,137741,100042,96917,109752,107136,104997,119061,140348,159160,213359,175422,109092,94419,84527,47424,2024-03
225,45968,1546,2,0,3215,49962,129006,320411,628176,417345,339153,300732,369021,372488,376288,420136,492137,605379,724497,490783,363570,355751,322446,184853,2024-03
226,17110,94,0,0,313,44047,71894,221687,402568,254476,131323,114584,124704,134742,127284,140276,170055,246682,364591,233231,155260,143534,126483,69762,2024-03
227,2354,577,0,0,203,5963,12284,32149,40991,35803,36136,30049,32546,33111,32737,35290,36033,35063,34953,22950,16210,14157,11584,6076,2024-03
228,2234,0,0,0,31,3670,10645,30349,42907,24890,17338,17116,18357,18997,20329,21596,27672,29927,38412,26516,17567,15543,13402,7409,2024-03
230,16970,348,0,1,121,29895,127512,230319,437934,241578,151942,151491,161993,176697,177051,198204,251749,365845,426991,246227,169749,150001,124213,63335,2024-03
231,2180,0,0,0,8,4342,11677,39666,76804,41597,30038,31385,38303,41487,38485,39203,44525,55515,80699,42175,28010,26227,22012,11547,2024-03
232,2455,0,0,0,7,3364,10719,34731,61433,36434,32422,26083,27294,37305,29069,31677,41314,46387,58589,33123,24366,23954,22478,11671,2024-03
233,7600,0,0,0,24,14933,36311,80242,131334,89465,69073,62229,65226,65019,65327,69393,81072,95134,121117,78632,55928,53145,45457,28925,2024-03
235,1722,0,0,0,27,6865,18729,40531,57666,39110,26070,20113,25310,22821,22394,26094,33584,45689,54030,35193,23376,20638,18208,7459,2024-03
236,7251,0,0,0,33,9140,59868,134882,363907,313142,156125,111680,114407,128962,129543,139207,158715,227121,358571,198694,117356,103115,76934,34459,2024-03
238,8670,1,0,0,64,19872,41137,109377,167474,98842,84364,75872,70516,78822,76001,77759,101809,109160,136322,101842,61812,60571,50318,31788,2024-03
239,1341,0,0,0,5,2638,6121,17124,16642,10743,8869,6903,7809,7474,7317,8502,9895,10937,15480,12471,7678,6602,6234,3865,2024-03
243,35168,427,0,0,418,69900,185438,395184,580982,384915,297913,302701,328831,347973,353180,387316,445697,528748,663778,448509,317037,267089,219158,117250,2024-03
244,10010,548,2,0,1050,28692,53032,133254,254156,167230,131706,129452,139080,150352,142708,151558,164898,201018,244310,130752,91720,83274,65878,37648,2024-03
245,2391,28,0,0,91,3949,18351,41038,63087,45855,39654,39590,44791,50586,48894,54575,62043,66641,69361,38886,28276,25071,19211,9533,2024-03
246,20120,680,0,0,638,53890,109934,267128,348598,200530,139530,133594,143878,143152,138532,157400,186552,218292,314148,235262,162866,152626,126220,72918,2024-03
248,35684,2150,2,0,1610,38675,60815,130722,247101,268225,225464,258772,302503,337446,337563,374483,427940,504277,577945,450320,358536,366109,333051,186886,2024-03
249,10983,6,0,0,115,17277,51525,119429,204581,197070,123642,108713,113247,123354,124127,134143,155755,198053,257200,178123,113908,106924,89417,46121,2024-03
251,3177,0,0,0,9,5442,14309,31260,46865,31172,24840,25639,28473,27581,28555,30571,35746,38290,46249,32539,21503,18155,15701,8187,2024-03
252,2954,17,0,0,22,6161,14544,38539,40473,24681,18383,17409,18962,18580,18276,20454,23989,30526,40193,30221,18312,16914,14485,9580,2024-03
255,49454,846,2,0,596,37191,186397,524626,1295167,855967,660658,668462,680945,718919,737484,784851,894909,1177461,1519668,835014,634622,614657,502762,271349,2024-03
257,22189,343,0,0,226,35221,112346,321708,698302,335995,204104,198383,218000,226780,227726,246279,288706,398341,644051,313909,216380,199351,161242,89762,2024-03
0,10993,426,0,0,107,17782,67412,152015,161660,103324,80945,75256,78362,79432,80108,89041,107908,122403,148238,117760,75805,67682,57936,32013,2024-04
1,16885,1075,0,0,307,30658,77811,190433,393766,252454,192205,175206,174056,190625,186951,198304,229309,279720,374304,225040,168849,149657,126485,63938,2024-04
5,4182,0,0,0,0,8472,29856,75731,88235,50843,40820,39531,43114,42332,41171,48811,59335,62444,79062,57372,37324,32622,30939,16376,2024-04
6,4130,5,0,0,58,4839,37434,100397,208409,124237,84714,74881,78047,84278,86180,91475,108746,157415,195982,103240,72036,63072,45320,19662,2024-04
7,7466,1,0,0,26,12085,40237,112150,213940,116883,76499,73374,76146,79136,72354,81174,92585,126061,190458,103879,74028,70249,60861,32769,2024-04
8,6885,57,0,0,37,11947,50306,105966,159952,122267,102376,91364,90085,92521,90796,103727,114390,136139,169563,120326,89438,75062,59253,28876,2024-04
9,4747,0,0,0,74,10539,31527,84914,99055,58850,40164,35497,37172,35536,34948,38802,47018,55888,83847,63356,39855,35645,30763,16981,2024-04
10,3175,212,0,0,18,9690,26468,66528,80148,41964,27328,25252,28228,28072,26416,31940,39200,46989,62766,46116,28340,23585,19916,12062,2024-04
11,8116,256,0,0,28,14826,48337,130090,136454,75922,53784,48998,50097,51816,47330,56191,67555,81411,98760,78243,48675,41741,38921,23336,2024-04
13,3479,0,0,0,3,8225,17921,44355,55524,34046,26742,26159,27727,29076,27497,28482,34498,37379,52746,37384,26053,22217,20162,10227,2024-04
15,3580,70,0,0,20,4613,12853,36281,61907,32661,27445,23800,24142,29969,26807,25855,36865,42567,50466,32404,23055,25495,22459,13264,2024-04
17,14426,421,0,0,131,21307,57815,151275,249506,135753,92680,89505,97583,100399,95121,107964,127635,183608,256439,160598,116708,112941,100614,59097,2024-04
19,3349,7,1,0,35,4708,25865,59775,74134,50813,43719,39700,46825,51942,51337,55491,65158,76103,76976,51462,33487,34425,47248,12078,2024-04
20,3631,0,0,0,20,7344,19352,47080,75441,49495,33450,31476,31625,33449,30823,34907,39198,46483,62025,42697,30637,27676,23123,12836,2024-04
21,12741,0,1,0,134,27016,59870,136752,184493,124849,89184,89358,95014,96477,95697,105625,125186,144694,192150,151673,103005,92684,82201,51100,2024-04
22,5471,1,0,0,8,14015,32568,69442,102962,61796,44620,42210,46147,45047,43327,51876,59502,69406,90432,71747,45509,39892,33753,18050,2024-04
23,14850,603,1,0,116,13277,63195,153720,283298,254653,150744,129917,141282,150158,153393,163951,193345,272612,374564,233087,159418,155430,134420,73119,2024-04
25,11141,87,0,0,87,22035,67743,163241,277512,137947,89906,81759,87191,90160,85902,97976,118638,158749,237257,138112,89672,78998,67720,38397,2024-04
26,18761,1147,0,0,126,22550,84057,194226,517241,330354,204625,197047,217280,245908,264031,293905,329861,437924,623078,356932,252671,216309,155779,74181,2024-04
27,6156,222,0,0,76,20447,68438,132950,158356,109112,107692,119881,120800,128793,130835,133844,132519,161011,178121,118276,82696,78347,66504,31302,2024-04
29,16266,3,0,0,2373,62028,130584,421565,850506,477659,211031,172694,184694,193881,192785,216732,278486,524186,720396,363519,221936,183831,139429,73390,2024-04
30,187998,9888,6,0,19091,325365,1070114,2485964,4024979,2825678,2109963,2077723,2206582,2289546,2185336,2470324,2773605,3408159,4034857,2626702,1840279,1684443,1344428,722456,2024-04
32,8708,2,0,0,44,21233,48682,113288,145473,86610,61491,58819,62670,65550,61265,69874,85395,95263,126197,96827,62245,55015,47856,27863,2024-04
35,6903,51,0,0,13,12114,46964,98585,161147,99458,80275,77159,84592,89084,87343,98068,112280,131971,153687,104427,79519,82163,64507,27288,2024-04
41,11066,207,0,0,167,12308,29294,50083,97008,76572,58800,58289,63835,75415,73587,88868,107485,126985,146996,105298,82135,75108,73255,39706,2024-04
44,4089,0,0,0,15,6822,16366,40480,73730,60254,46005,51621,58512,64482,62001,66594,70712,78989,96502,70624,49536,44074,35847,20403,2024-04
46,1988,0,0,0,33,6445,15420,40898,48773,27996,19940,20655,21520,20462,19323,23993,28029,28797,34186,27812,16392,14560,13050,7030,2024-04
48,8094,475,0,0,12,5616,29680,71032,147291,116749,102194,107662,117293,133600,133067,141041,151591,182136,203820,128913,98915,120278,103951,43306,2024-04
49,2469,44,0,0,9,4414,24168,96246,204950,69314,43087,45299,43356,46127,46530,50474,63132,101649,150151,51670,39945,35888,27404,11290,2024-04
53,2986,1,0,0,6,2846,18994,53953,115768,88125,47859,49401,50808,55659,53783,63208,75892,107447,146882,77287,57194,52631,38599,17817,2024-04
