,클러스터,연도_분기,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균기온(℃),강수량(mm),공휴일 수,Unnamed: 0,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
47,3,20244,82744,10284,4271,3294,53220,134180,245428,560474,693422,520738,437483,433567,484276,522749,499755,577998,663008,643525,657843,567170,428106,390909,354143,209651,9.066666667,139.7,3,2780,4904874987,262804,3614468446,1290406541,609417706,735552855,766691249,719919897,782886739,804337925,486068616,134785390,193532778,992615826,558104987,2220637843,805198163,2466643384,1669455572,65235715,831791772,686503411,889897912,1010995796,651674347,187188,75616,34941,39931,38744,36181,37391,41157,34459,4202,20294,67235,46000,94392,30681,139311,114197,9236,74763,39950,45225,55907,28428
48,4,20191,35347,9852,5500,2350,23959,40131,78882,190993,320074,209220,144427,128768,139653,147084,146339,161711,184794,206488,296575,212403,158800,153052,152036,79665,2.4,50.6,5,4,19025785174,769883,14577206790,4448578384,3037417667,2527502549,2357183076,3381296361,3273807137,2784987113,1663591271,232136466,1672038791,5329530061,5419342584,5256452051,1116285221,7739108795,10583778581,55401350,1032950448,2133962359,4020244087,5334624526,5745704615,551914,217969,112101,106976,104305,115670,112862,130312,87657,11157,73085,162058,188631,265636,69316,381588,381326,6863,84442,125525,178043,189578,178471
49,4,20192,37800,12028,6070,2720,24934,45556,91038,231052,343780,221774,151230,134601,146335,151170,152213,171879,204610,221543,302428,219937,168283,165741,167363,85407,18,159.1,4,256,20869412717,856033,16118232387,4751180330,3408878509,3272315930,2730717986,3590818346,3115501616,3062600247,1688580083,257333608,1615403395,5409403049,6392350425,5821455076,1373467164,8600191803,11578341074,65885149,1140528338,2739392594,3782030044,6583663717,5867033025,620053,235980,128666,119789,124899,118266,128433,139280,96700,15918,90352,173789,194874,295684,85416,424557,422675,8954,92636,143237,201847,211101,189447
50,4,20193,38124,12271,5747,2656,25519,45732,88567,210639,338485,220018,152268,137057,148892,151053,148439,170208,196070,217222,302248,216113,162414,160435,159297,82346,25.23333333,524.7,4,508,21242149875,883404,16507414135,4734735740,4203275443,3202802633,2895094293,2795904026,3410337740,2914482004,1820253736,285584579,1848859187,5832233215,5875346330,6066327087,1333799477,9024714996,11428511960,65221594,1226393219,2587928970,4217388237,6114546539,6241569345,652912,230492,144709,122940,129808,124759,130696,129906,100586,17255,94591,181770,203150,302644,83994,441272,432830,10452,98965,139983,204913,224824,194973
51,4,20194,39973,13339,6016,2598,26109,45909,87630,208997,342700,226977,157531,139566,149267,153979,154934,177364,207781,228676,307422,211182,161907,156704,151198,81213,8.466666667,156.9,3,760,22577695270,902824,17685883366,4891811904,4509501323,4269841577,2848378764,2795594741,3262566961,3145459823,1746352081,253159481,2578098815,5949114583,6262207623,6140951704,1394163064,8891511571,12816350102,85563066,1403840882,3224213104,4323177596,6650134938,6020932087,658820,244004,139257,141339,120913,124354,132957,142707,101297,16470,93169,189264,218649,303057,82215,454692,439090,12456,106369,142364,214173,230033,188386
52,4,20231,23443,8609,3130,1730,23326,35466,70693,166972,276253,170900,115464,107818,114822,121890,123476,137797,161724,199835,264867,169307,126370,115903,108456,56220,3.533333333,59.4,6,1012,50307660374,1313523,43076083901,7231576473,8130510010,9077466678,6470668473,5303310203,14094128537,4472475519,2759100954,219531165,3080133023,13027054282,18009058933,14501208713,1470674258,24478375337,24736537520,74966333,1125448428,2859790246,12919567959,17857317017,14377822874,942083,371440,190436,185391,170979,185118,210159,219071,152369,8471,126242,296777,366422,438632,76979,680141,618847,7595,86703,175893,259290,346760,422749
53,4,20232,26598,10094,3098,2120,24577,39012,79583,186721,279861,174009,121802,111997,122219,125362,126262,147360,176740,212799,263158,169966,133886,123312,115529,59645,18.9,448.1,4,1264,51429013490,1365923,43795705746,7633307744,6857045801,9474170355,10059400016,4624446536,12780643038,4529800794,3103506950,251537259,3085421160,12507799710,21359512235,12601749249,1622993877,23937635731,26794834825,71284112,1154461763,3260740479,11110521479,20015204823,15120196573,972753,393170,206658,190281,181287,186941,207586,217223,175947,10411,152056,301986,338158,475795,87517,702393,650960,10053,87337,184968,263854,361437,445709
54,4,20233,26318,9445,3451,2700,25212,38089,81547,186494,277088,175224,123621,115212,123822,125802,126593,146948,171270,213015,260760,167353,132644,121265,114007,58536,25.86666667,892.5,4,1516,49024322960,1324980,41365249253,7659073707,4877360165,4468926179,9261119395,9318803657,13439039857,4775452635,2883621072,342400863,3363866870,13576395887,17680202187,12518241494,1543215659,24131094670,24072494131,89233560,1043967672,2797971914,13227512976,17267980884,13776921789,939661,385319,192764,173007,179061,205549,189280,227802,157517,11410,159414,293125,322458,453480,85093,684799,628195,7889,80856,174052,254344,358676,437186
55,4,20234,26345,9558,3753,3007,25237,35589,75818,183249,264193,170697,123602,112998,123359,127263,129601,152495,173199,210603,254943,163984,127255,119119,109806,57260,7.9,198.8,3,1769,45696852153,1360807,38137400218,7559451935,6388602784,4709968394,7995130357,10233745071,8809953612,4534326984,3025124951,182706057,3014969377,11242251264,20054810280,9826513077,1375602098,22752629711,21636835946,78039405,1208851208,3252246794,9497470817,14689115010,15663742427,979455,381352,190482,196462,187941,188608,215962,212926,168426,8121,150250,328216,372031,427423,74766,693552,650630,8531,79903,182268,253988,363254,456224
56,4,20241,24700,8513,3497,2138,23087,35287,71900,170242,260051,161622,117071,107551,117553,122763,123877,142041,161662,198830,258754,167308,128421,117231,111522,56643,3.433333333,123.5,6,2022,49875380116,1363914,42315959932,7559420184,8272912622,6505964970,11684289886,7529286731,8323505723,4800146950,2759273234,330664332,3824873647,17860152446,15943747120,10522456438,1393486133,23872623841,24753986875,71587545,1057386858,3226112956,10488763967,17472465362,16310294025,990457,373457,187347,194606,181536,207062,219906,216499,156958,11159,142773,324329,377436,436322,71895,693305,660543,6390,68251,177733,249576,361769,490138
57,4,20242,28571,10542,4336,2968,25163,39195,82550,190542,271405,173155,126113,115763,125548,132273,129693,153534,179833,210579,263816,173391,138008,125095,123345,63412,19.8,274.2,5,2275,45703829610,1336480,38718838025,6984991585,10084967968,11649653463,3735359786,6113636690,7135220118,4336949831,2648041754,362490886,3290469502,8387763967,22575618205,9680636417,1406850633,18069321053,26890444946,54171792,1090165835,2937639622,6624068267,18714098464,15539622025,974871,361609,203242,195517,179871,189230,207011,209524,152085,11521,161671,301320,346334,438596,77038,681479,645734,7485,78875,171147,243233,341329,485140
58,4,20243,27375,9404,3235,2914,25678,39336,82475,192040,282993,175309,126747,119132,130596,134817,132864,153432,176763,215802,276518,176299,137346,124218,126578,61712,27.13333333,774,4,2528,43454380529,1358887,35693104111,7761276418,7395310031,7206108592,7455129996,6271744634,7364810858,4915232092,2846044326,425879703,3798439332,11135039715,14776572255,11737456236,1580993288,18037507732,23382735848,51255250,1170967107,3129879595,6228773344,15763646800,15075721494,982817,376070,232754,186447,175129,181570,206917,218664,157406,13703,185254,308140,331419,440332,80039,706140,640658,6482,79777,170918,237435,351641,500537
59,4,20244,37488,10858,3998,3012,31395,52213,110232,259577,363313,233637,175540,165974,179571,187720,185376,221704,249496,287904,345425,233618,182794,167870,160591,84635,9.066666667,139.7,3,2781,44721507370,1323664,37667023479,7054483891,7946964144,7216300722,6713402670,7849937851,7940418092,4410907109,2643576782,294783660,3576390555,14639692125,13849065358,11048233877,1313341795,24168910184,19618773355,64198839,1098121614,2729266956,8444081565,15366787809,16085226757,972135,351529,203669,212833,171050,182856,201727,206423,145106,9997,156287,317464,368259,406183,65474,688460,624433,7113,75344,163634,234835,350538,481430
60,5,20191,206180,41012,16959,13306,134243,351084,635929,1439833,2027079,1429997,1136949,1108810,1221895,1282612,1278001,1377598,1498969,1618217,1885880,1599717,1146960,1064854,996852,590271,2.4,50.6,5,5,21303740757,1041719,16350632710,4953108047,3330271018,2976670339,3347511332,3289543048,3406636973,3067851018,1885257029,542137241,1572584190,5000947863,6034817872,6416365976,1736887615,8744932091,10409339281,29454094,1596485388,3555519215,5363497499,4938902656,3670412537,739331,302388,156600,138536,138774,147743,157678,172867,129521,37393,96731,195220,238982,360677,112716,496636,521644,4429,134594,236769,258260,215305,168919
61,5,20192,234928,49142,18861,15233,154199,398402,757896,1735321,2260125,1555883,1234907,1178917,1282141,1344854,1319221,1468865,1670463,1762022,2027399,1696006,1262222,1171283,1105979,650696,18,159.1,4,257,22959485499,1190046,17711123845,5248361654,3481910449,3525583220,3939637845,3105895953,3658096378,3227140920,2021220734,520855795,2257385007,4901120484,6505436274,6807231301,1967456638,9768636705,10580158032,45147330,1573976953,3835368009,6022748314,4541612546,4329941576,844596,345450,178825,162927,165207,159487,178150,191505,153945,39842,127703,213724,262117,415167,131493,562220,601348,7313,148196,273717,300266,238326,195748
62,5,20193,233881,45640,18590,14991,157868,387922,720755,1638697,2206601,1542116,1240511,1202702,1312797,1365444,1336326,1475844,1648961,1748648,2032987,1700042,1241324,1146624,1068493,623966,25.23333333,524.7,4,509,23893838318,1257544,18753770035,5140068283,4364737262,3898780676,3963757377,3220827045,3305667675,3023120542,2116947741,605674504,2784197093,5292375372,5735868697,7509689258,1966033394,10068063603,10701184691,54305047,1824723601,4081006018,5663100088,4737707093,4408406440,908516,349028,197138,169758,183454,177544,180622,190105,158923,51763,142577,222678,258005,433978,148543,613035,618326,10130,173440,293592,307558,255791,190845
63,5,20194,240244,48326,19584,14069,154011,392708,709445,1659484,2312957,1604433,1272711,1234272,1338956,1400137,1384029,1543689,1729628,1831302,2069414,1684502,1233242,1149386,1079687,643062,8.466666667,156.9,3,761,26194225855,1372181,20376785143,5817440712,4193811012,4273342986,3712669318,3811541992,4385419835,3544502347,2272938365,657650652,2575736709,5433979666,7795140883,7715426868,2016291077,11092630865,12166161965,66727398,1949776816,4711336678,6153979918,5538107976,4838951775,985143,387038,203257,207823,180539,191117,202407,216628,170410,57265,148132,246309,308204,456372,155899,669231,674476,11831,190782,330078,334173,269121,207717
64,5,20231,171426,31945,18562,15220,149259,358954,698370,1605760,2209369,1520412,1218253,1201838,1292398,1350547,1350524,1493213,1638349,1779303,2051462,1607440,1154936,1053595,971325,507072,3.533333333,59.4,6,1013,29979109376,1719788,22367426192,7611683184,4359650020,4046136316,4402882444,4521458775,5037298637,4740865593,2870817591,535208922,2739076300,6804749348,8988023681,8917240199,1994810926,13860176896,14889619686,24965417,1409157235,4427856124,6482468852,7485912815,8919436139,1238726,481062,242561,235685,234467,243981,282032,278169,202893,44308,166068,358627,448180,554686,147919,855842,848199,4982,131919,325514,360452,423934,457236
65,5,20232,193840,35464,21473,17204,162128,394669,779778,1784568,2318823,1596673,1290770,1261898,1351906,1394375,1372207,1580830,1785204,1863872,2100626,1639361,1221109,1113631,1030723,542907,18.9,448.1,4,1265,31376036486,1836393,23511798495,7864237991,4466682124,4431174004,4817103924,4623797797,5173040646,4689187277,3175050714,549523267,3078389718,7407464926,8325934633,9825887301,2188836641,14343506249,15767257352,38190852,1376234118,4714807690,6853350544,7966324608,9161855791,1325856,510537,272899,260764,244885,265701,281607,290306,220231,49247,207892,369641,442798,599820,166995,906015,917142,5776,133194,363753,386421,453498,480507
66,5,20233,192179,36288,21353,17712,161131,378771,740989,1656659,2237817,1559526,1283556,1261013,1355471,1386221,1365623,1542939,1707760,1833008,2098074,1622089,1193872,1083793,992990,528796,25.86666667,892.5,4,1517,32631603516,1868039,24511407134,8120196382,4553274185,5114161430,4702347434,4654283268,5487340817,4992039998,3128156384,625069363,3581701477,6967314980,9787748254,9470657291,2199112151,14813008339,16139024725,34948718,1544031059,4396770277,6679726598,8102031051,10194525379,1338866,529173,271177,253071,258600,280127,275891,312038,217135,51363,230986,382557,444364,596670,162099,924763,929999,6376,143553,339260,391804,469874,503903
67,5,20234,202106,40986,23182,18569,157353,365795,681823,1583623,2183609,1524449,1254614,1231045,1327266,1374747,1382861,1563674,1734375,1841014,2044711,1553134,1151679,1058520,972375,529512,7.9,198.8,3,1770,32272684992,1747324,23806689571,8465995421,3928664034,4529913039,4243423812,5975287204,5129401482,4986364145,3479631276,577835271,3642194723,9001870744,8497477554,8518621812,2034684888,16022248557,15278813407,58871859,1650825669,4264961901,6303767962,9943056802,9079262670,1235263,512061,239345,247195,235982,241720,271021,286341,225720,47996,195934,378997,448623,531326,144448,858677,876445,7984,136436,320178,364855,431074,474600
68,5,20241,192808,35066,22733,18507,148936,347444,660101,1482582,2106463,1461458,1207449,1198172,1306387,1362839,1365683,1510523,1654173,1792352,2080900,1604383,1182816,1069260,982461,515974,3.433333333,123.5,6,2023,30789922824,1646635,23471647199,7318275625,4328832544,4043726590,5003137854,4979800864,5116149347,4708606656,2609668969,592449888,3069165076,7100901125,9272707244,8871242950,1883456541,13751123919,15019737614,38045359,1244547553,3891307685,6297042634,7632890661,9668122775,1189627,457008,223808,226836,219756,251313,267914,270056,186952,40977,169341,359531,442480,507827,126479,805551,826585,4870,97254,280604,335893,424479,489036
69,5,20242,211788,41885,25463,21075,162963,377154,745227,1694638,2243563,1582684,1308690,1297261,1391926,1431514,1424308,1633617,1838933,1919295,2154276,1669940,1270787,1158667,1057757,558397,19.8,274.2,5,2276,30817378687,1723255,23277078567,7540300120,4265500619,4914912211,4681195682,4216000308,5199469747,4589350552,2950949568,629764519,3690783495,7472308736,8101818770,8853811857,2068891310,13745005561,15748842286,39327930,1278670017,4035506992,6348793540,7210744805,10580821735,1238880,484375,246431,250463,231569,243964,266453,276365,208010,48409,202914,366562,412687,545817,146866,849552,860375,8029,104013,305418,362229,435102,495136
70,5,20243,206437,41752,25621,21946,165887,374166,735786,1660718,2267425,1596549,1342825,1347397,1450548,1474389,1461633,1657102,1822351,1956818,2239412,1721662,1284406,1163870,1057844,555492,27.13333333,774,4,2529,30639599824,1689523,22561295100,8078304724,5154392568,3949614153,4274987117,4045281269,5137019993,4881367302,3196937422,649704540,3436832947,8000934116,8156474935,8454845765,1940807521,13799213420,16043011950,56397036,1331127824,4027801851,6255378171,7933880461,10237189077,1198600,490923,268184,224273,213741,230258,262144,278435,212488,50253,212817,356869,400350,525506,143728,845931,833210,10595,107394,299440,346771,434848,480092
